"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 5, scene 4, lines 102-3.";"1597";"1597";"1597";"1597";"English";"[Prince:] [...] <span class=""quote"">Thy ignominy sleep with thee in the grave, <br/>
But not remembered in thy epitaph</span>.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001059_A97_D98 Henry IV Part 1";"";"WoPh_AbsDea#031024 grave not remembered in epitaph";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:115.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 115.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William  Henry IV Part 1.";"1597";"1597";"1597";"1597";"English";"Prince <span class=""quote"">Hal</span>";"";"";"@001059_A97_D98 Henry IV Part 1";"";"NaHu#007050 Henry V";"Work by character";"Author unmarked";"History play";"";"";"CHARACTERNAME";"";"Reading";"";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 1, scene 2, lines 26-28.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] [...] Let us be <span class=""quote"">Diana's foresters,</span> gentlemen of the shade, minions of the moon [...].";"";"";"@001059_A97_D98 Henry IV Part 1";"";"NaMa#032132 Diana's foresters";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 1, scene 2, lines 110-111.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] Why, Hal, 'tis my vocation, Hal. <span class=""quote"">'Tis no sin for a man to labour in his vocation.</span>";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#530001 vocation excuses crime";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010153/@010200-169.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 4, lines 127-130.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] You rogue, here's lime in this sack too. - There is <span class=""quote"">nothing but roguery</span> to be found in villainous man, yet a coward is worse than a cup of sack with lime in it.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#030634 nothing but roguery";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 4, lines 462-465.";"1597";"1597";"1597";"1597";"English";"[Prince:] [..] Thou art violently carried away from grace. <span class=""quote"">There is a devil haunts thee in the likeness of an old fat man. </span>";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#030003 devil haunting in likeness";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 3, scene 2, lines 52-56.";"1597";"1597";"1597";"1597";"English";"[King:] And then I stole<span class=""quote""> all courtesy from heaven</span>,<br>
And dressed myself in such humility<br>
That I did pluck allegiance from men's hearts,<br>
Loud shouts and salutations from their mouths,<br>
Even in the presence of the crownèd king.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#030790 courtesy heaven";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, Scene 2, lines 46-49.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] Hang thyself in thine own heir-apparent garters! If I be ta'en, I'll peach for this. An I have not ballads made on you all and<span class=""quote""> sung to filthy tunes</span>, let a cup of sack be my poison [...].";"";"";"@001059_A97_D98 Henry IV Part 1";"";"SuMe#030786 sung to filthy";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 1, 2, lines 250-252.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] [...] <span class=""quote"">A pox of this gout! Or a gout of this pox, </span>for the one or the other plays the rogue with my great toe.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_Curtain Theatre";"@001083_A97_D00 Henry IV Part 2";"";"WoMo#030601 pox";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010087";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 3, lines 411-415.";"1597";"1597";"1597";"1597";"English";"[Falstaff as King:] [...] Harry, I do not only marvel where thou spendest thy time, but also how thou art accompanied. For though <span class=""quote"">the camomile, the more it is trodden on, the faster it grows, </span>so youth, the more it is wasted, the sooner it wears.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh_NatPla#630004 camomile";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010153/@010200-166.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 1, scene 3, lines 54-66.";"1597";"1597";"1597";"1597";"English";"[Hotspur:] [...] he made me mad<br>
To see him shine so brisk and smell so sweet	<br>
And talk so like a waiting-gentlewoman<br>
Of guns, and drums, and wounds - God save the
mark! -<br>
And telling me the sovereignest thing on Earth<br>
Was parmacety for an inward bruise,	<br>
And that it was great pity, so it was,<br>
This villainous saltpeter should be digged<br>
Out of <span class=""quote"">the bowels of the harmless Earth,<br></span>
Which many a good tall fellow had destroyed<br>
So cowardly, and but for these vile guns<br>
He would himself have been a soldier.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh_NatLan#030000 harmless earth's bowels";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Annotated edition / Shakespeare Studies";"@010199/@010200-166./@010199-3-219.
Marston, John.  The works of John Marston. Ed. A. H. Bullen. 1887. 3 vols.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 3, lines 115-117.";"1597";"1597";"1597";"1597";"English";"[Hotspur:] [...] <span class=""quote"">and for secrecy <br>
No lady closer, for I well believe <br>
Thou wilt not utter what thou dost not know</span> [...].";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001059_A97_D98 Henry IV Part 1";"";"SuMe#031025 keeping secret by not telling";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-118.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 118.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"The Merry Wives of Windsor";"Shakespeare, William.  The Merry Wives of Windsor.  Act 1, scene 1, lines 253-254.";"1597";"1597";"1597";"1597";"English";"[Shallow:] [...] <span class=""quote"">Would I were young</span> for your sake, Mistress Anne.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_Curtain Theatre";"@001079_A97_D23 The Merry Wives of Windsor";"";"WoPh#031026 would be young for your sake";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-119.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 119.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 4, lines 278-279.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] [...] <span class=""quote"">I knew you as well as he that made you.</span>";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001059_A97_D98 Henry IV Part 1";"";"SuId#031027 know you as well as parent";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:143.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 143.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 3, scene 3, lines 15-21.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] [...] <span class=""quote"">I was as virtuously given as a gentleman need to be, virtuous enough: swore little; diced not above seven times - a week; went to a bawdy house not above once in a quarter - of an hour; paid money that I borrowed - three or four times; lived well and in good compass; and now I live out of all order, out of all compass.</span>";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001059_A97_D98 Henry IV Part 1";"";"SuId#031028 describing unvirtuous life virtuously";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:142.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 142.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 3, line 98-99.";"1597";"1597";"1597";"1597";"English";"[Hotspur:] [...] <span class=""quote"">We must have bloody noses and cracked crowns,</span> <br>
And pass them current too.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#031030 bloody noses cracked crown";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:165.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 165.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"The Merry Wives of Windsor";"Shakespeare, William.  The Merry Wives of Windsor.  Act 1, scene 3, lines 51-52.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] Now, the report goes, she has all the rule of her husband's purse. <span class=""quote"">He hath a legion of angels.</span>";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_Curtain Theatre";"@001079_A97_D23 The Merry Wives of Windsor";"";"SuId#032119 angels or God fighting on our side";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition / Shakespeare Studies";"@010047-48./@010200-167.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"George Chapman";"A Humorous Day's Mirth, or The Comedy of Humours";"Chapman, George.  ""An Humorous Day's Mirth."" The Plays of George Chapman. Ed. Thomas Marc Parrott. 4 vols. New York: Russell and Russell, 1961. The Comedies, Vol. 1, 45-98.  57-58; scene 4, lines 230-235.";"1597";"1597";"1597";"1597";"English";"[Lemot:] [...]<span class=""quote""> no, madam, if you will worthily prove your constancy to your husband, you must put on rich apparel, fare daintily, hear music, read sonnets, be continually courted, kiss, dance, feast, revel all night amongst gallants, </span>then if you come to bed to your husband with a clear mind and a clear body, then you are virtue's <i>ipsissima</i> [...].";"";"#009003 Admiral's Men / #008022 LONDON_Rose Theatre";"@001073_A97_D99 A Humorous Day's Mirth";"";"SuId_GenMar#030150 wooing advice sonnets etc";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010080
Koeppel, Emil.  Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 5, scene 3, line 101.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] <span class=""quote"">O base Assyrian knight</span> [...].";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_Curtain Theatre";"@001083_A97_D00 Henry IV Part 2";"";"WoMo#031032 Assyrian";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010085-2.
Koeppel, Emil. Studien über Shakespeare's Wirkung auf zeitgenössische Dramatiker. Louvain: Uystpruyst, 1905. 2.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Prologue, lines 20-22.";"1597";"1597";"1597";"1597";"English";"[Chorus:] […] <span class=""quote"">Suppose within the girdle of these walls <br/>
Are now confined two mighty monarchies, </span><br/>
Whose high uprearèd and abutting fronts [...].";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_Curtain Theatre";"@001083_A97_D00 Henry IV Part 2";"";"SuId_CulCou#031033 little space for kingdoms";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010085-2.
Koeppel, Emil. Studien über Shakespeare's Wirkung auf zeitgenössische Dramatiker. Louvain: Uystpruyst, 1905. 2.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 5, scene 3, lines 36-39.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] [...] God keep lead out of me; I need no more weight than mine own bowels. I have led my ragamuffins where they are peppered. <span class=""quote"">There's not three of my hundred and fifty left alive, and they are for the town's end, to beg during life.</span> But who comes here?";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#030796 left alive";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 4, lines 130-133.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] Go thy ways, old Jack. Die when thou wilt. If <span class=""quote"">manhood, good manhood,</span> be not forgot upon the face of the Earth, then am I a shotten herring.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001059_A97_D98 Henry IV Part 1";"";"WoPh_GenMen#031034 good manhood";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:57.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 57.";"";"";"Reitzer Elliot"
